id;chpitre;sous-chapitre;titre;exigence;lois;documents
29;2;10;Transport de marchandises dangereuses par route;Si l'installation transporte des matières dangereuses, les conteneurs sont étiquetés avec le nom de la substance, les indications d'une utilisation appropriée et les stratégies à adopter pour le contrôle ou l'avertissement contre les dangers associés à ce matériau.;"Décret exécutif 03-452 du 01 décembre 2003 sur les conditions relatives au transport de matières dangereuses par la route; Art. 9";nan
30;2;11;Transport de marchandises dangereuses par route;Si l'installation transporte des matières dangereuses, les colis sont placés de manière appropriée et fixe ou attachée.;"Décret exécutif 03-452 du 01 décembre 2003 sur les conditions relatives au transport de matières dangereuses par la route; Art. 11";nan
31;2;12;Transport de marchandises dangereuses par route;Si l'installation transporte des matières dangereuses, elle n'utilise pas le même transport signifie consacré à des marchandises comestibles.;"Décret exécutif 03-452 du 01 décembre 2003 sur les conditions relatives au transport de matières dangereuses par la route; Art. 12";nan
32;2;13;Transport de marchandises dangereuses par route;Si l'installation transporte des matières dangereuses, elle ne charge pas de matières dangereuses incompatibles.;"Décret exécutif 03-452 du 01 décembre 2003 sur les conditions relatives au transport de matières dangereuses par la route; Art. 12";nan
33;2;14;Transport de marchandises dangereuses par route;Si l'installation transporte des matières dangereuses, elle ne se charge pas de matières dangereuses incompatibles solides en vrac.;"Décret exécutif 03-452 du 01 décembre 2003 sur les conditions relatives au transport de matières dangereuses par la route; Art. 7";nan
34;2;15;Transport de marchandises dangereuses par route;Les forfaits de matières dangereuses sont séparées des autres paquets pour leur permettre d'être facilement reconnus.;"Décret exécutif 03-452 du 01 décembre 2003 sur les conditions relatives au transport de matières dangereuses par la route; Art. 14";nan
35;2;16;Transport de marchandises dangereuses par route;Les camions transportant des matières dangereuses sont clairement plégardées avec des panneaux spécifiques pour chaque classe de matières dangereuses transportées.;"Décret exécutif 03-452 du 01 décembre 2003 sur les conditions relatives au transport de matières dangereuses par la route; Art. 15";nan
36;2;17;Transport de marchandises dangereuses par route;L'installation lave ses camions transportant des matières dangereuses avant toute nouvelle charge de ces matériaux.;"Décret exécutif 03-452 du 01 décembre 2003 sur les conditions relatives au transport de matières dangereuses par la route; Art. 17";nan
37;2;18;Transport de marchandises dangereuses par route;L'installation ne transporte pas de substances explosives appartenant à différents groupes de compatibilité dans le même véhicule.;"Décret présidentiel 90-198 du 30 juin 1990 sur les explosifs; Art. 5";nan
38;2;19;Transport de marchandises dangereuses par route;Le conducteur transportant des matières dangereuses se présente à l'autorité de contrôle, sur demande, les documents donnant des informations sur la nature, la classe et le poids des matières dangereuses transportées.;"Décret exécutif 03-452 du 01 décembre 2003 sur les conditions relatives au transport de matières dangereuses par la route; Art. 19";* Documents sur la nature, la classe et la quantité de matières dangereuses
39;2;20;Transport de marchandises dangereuses par route;Les paquets de matières dangereuses sont régulièrement contrôlées pour s'assurer qu'elles sont maintenues en bon état d'utilisation.;"Décret exécutif 03-452 du 01 décembre 2003 sur les conditions relatives au transport de matières dangereuses par la route; Art. 7";nan
40;2;21;Transport de marchandises dangereuses par route;Si l'installation transporte les matières dangereuses de la classe 4, elle les emballe dans des forfaits suffisamment solides pour résister aux conditions normalement rencontrées pendant le transport.;"Ordonnance ministérielle du 2 novembre 2000 sur le transport routier de solides inflammables, matériaux combustibles spontanément, substances qui en contact avec l'eau, émettent des gaz inflammables; Art. 4";nan
41;2;22;Transport de marchandises dangereuses par route;Les véhicules utilisés pour le transport de matières dangereuses de la classe 4 sont équipées d'équipements de lutte contre les incendies,;"Ordonnance ministérielle du 2 novembre 2000 sur le transport routier de solides inflammables, matériaux combustibles spontanément, substances qui en contact avec l'eau, émettent des gaz inflammables; Art. 29";nan
42;2;23;Transport de marchandises dangereuses par route;Si l'entreprise transporte les matières dangereuses de la classe 4, elle est conforme aux conditions de transport de ces matériaux énoncées dans le chapitre 2 de la section 2 de l'ordre ministériel du 2 novembre 2000 sur le transport routier de solides inflammables, des matériaux combustibles spontanément, des substances qui en contact avec l'eau, émettent des gaz inflammables;"Ordonnance ministérielle du 2 novembre 2000 sur le transport routier de solides inflammables, matériaux combustibles spontanément, substances qui en contact avec l'eau, émettent des gaz inflammables; Chapitre 2; Section 2";nan
43;2;24;Transport de marchandises dangereuses par route;Si l'entreprise transporte les matières dangereuses de la classe 4, elle obtient une autorisation préalable pour l'entrée au service des véhicules d'occasion du ministère des Mines.;"Ordonnance ministérielle du 2 novembre 2000 sur le transport routier de solides inflammables, matériaux combustibles spontanément, substances qui en contact avec l'eau, émettent des gaz inflammables; Chapitre 3; Section 1; Article 37";* Entrée au service des véhicules transportant l'autorisation des matériaux de classe 4
44;2;25;Transport de marchandises dangereuses par route;Si la société transporte les matières dangereuses de la classe 4, elle obtient une autorisation de transport du ministère des Transports.;"Ordonnance ministérielle du 2 novembre 2000 sur le transport routier de solides inflammables, matériaux combustibles spontanément, substances qui en contact avec l'eau, émettent des gaz inflammables; Chapitre 2; Section 2; Article 40; Article 41";* Licence pour le transport des documents de classe 4
45;2;26;Transport de marchandises dangereuses par air;Si l'installation considère les expéditions de marchandises dangereuses par Air, elle a obtenu une autorisation préalable du ministère des Transports, à moins qu'elle ne soit conforme aux recommandations de l'International Air Transport Association.;"Ordonnance du 7 octobre 1964 sur le transport de marchandises dangereuses par avion; Art. 2";* Autorisation de transporter les matières dangereuses par air
46;2;27;Transport maritime de marchandises dangereuses;Si l'installation considère les expéditions de marchandises dangereuses par mer, elle a soumis une déclaration écrite et obtenu une confirmation de l'autorité portuaire 24 heures avant le navire dans le port.;"Décret exécutif n ° 2002-01 du 6 janvier 2002, fixant le fonctionnement et la sécurité du port des règles générales; Art. 113";* Déclaration écrite sur les matières dangereuses
47;2;28;Transport maritime de marchandises dangereuses;Le capitaine du navire transportant des substances toxiques, dangereuses ou polluantes informe par message sur tout événement se produisant à bord qui peut affecter la sécurité du navire et / ou constitue une menace de pollution ou de contamination du milieu marin et du littoral.;"Décert exécutif 08-327 du 21 octobre 2008 pour mettre en place une obligation de notification pour le capitaine de la mer des navires transportant des marchandises dangereuses en cas d'incident dans la mer; Art. 3 et art. 4";* Rapport sur les informations sur les événements qui se produisent sur le navire
48;3;1;Amiante;L'installation garantit que les déchets contenant de l'amiante et des forfaits vides susceptibles d'émettre des fibres d'amiante sont étiquetés et conditionnés pour empêcher les émissions de poussière pendant leur manipulation, leur transport ou leur stockage avant leur traitement.;"Ordonnance interministérielle du 01 octobre 2003 sur la protection des travailleurs contre l'inhalation des poussières d'amiante; Art. 12";nan
49;3;2;Amiante;L'installation ne fabrique, n'importe pas ou ne met pas sur le marché des fibres ou des matériaux d'amiante les contenant.;"Décret exécutif n ° 99-95 du 19 avril 1999 sur la prévention contre les dangers de l'amiante; Art. 3";nan
50;3;3;Amiante;"L'installation garantit que les matériaux contenant de l'amiante, qu'ils soient emballés ou non, sont étiquetés et placés avec un panneau avec la lettre ""A"" et les mots: ""Avertissement, contient de l'amiante"".";"Ordonnance interministérielle du 01 octobre 2003 sur la protection des travailleurs contre l'inhalation des poussières d'amiante; Art. 11";nan
51;3;4;Amiante;Les versions de l'amiante dans l'atmosphère ou dans les effluents liquides ne dépassent pas les valeurs limites pertinentes.;"Décret exécutif 06-138 du 15 avril 2006 régulant les émissions de gaz, les fumées, les vapeurs, les liquides ou les particules solides dans l'atmosphère et les conditions de leur contrôle.; Annexe 1
Décret exécutif n ° 99-95 du 19 avril 1999 sur la prévention contre les dangers de l'amiante; Art. 6";* Registre des mesures des polluants atmosphériques
52;3;5;Amiante;Les déchets d'amiante et des emballages vides à partir desquels l'amiante est susceptible d'être émis sont régulièrement regroupés et transportés à l'extérieur du lieu de travail, dans un emballage fermé approprié avec une étiquette qui indique qu'ils contiennent de l'amiante.;"Décret exécutif n ° 99-95 du 19 avril 1999 sur la prévention contre les dangers de l'amiante; Art. 7";nan
53;3;6;Amiante;Si l'installation possède un bâtiment qui est susceptible de contenir un revêtement par pulvérisation ou de l'amiante d'isolation thermique sur laquelle il effectue des travaux, il a obtenu une autorisation préalable délivrée par le gouverneur (WALI).;"Décret exécutif n ° 99-95 du 19 avril 1999 sur la prévention contre les dangers de l'amiante; Art. 9";* Autorisation pour effectuer des travaux sur les bâtiments contenant de l'amiante
54;4;1;Biphényles polychlorés (PCB / PCT);L'installation n'importe pas, ne produit, n'installe, n'achète, ne vend, ne fournit pas ou ne donne pas d'huile contenant des PCB, des équipements électriques contenant des PCB ou des matériaux contaminés par des PCB.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Art. 2";nan
55;4;2;Biphényles polychlorés (PCB / PCT);L'installation ne fait pas d'opérations de réparation sur l'équipement électrique à l'aide de PCB qui étaient utilisés avant le 18 août 1987 qui ont besoin ou induisent une variation d'huile partielle ou totale.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Art. 6";nan
56;4;3;Biphényles polychlorés (PCB / PCT);L'installation ne réalise pas, pour réparation, tout soudage sur l'équipement électrique qui contient des PCB et qui a été mis en service avant le 18 août 1987.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Art. 7";nan
57;4;4;Biphényles polychlorés (PCB / PCT);Si l'installation remplace l'huile à base de PCB contenue dans les équipements électriques toujours utilisés après le 18 août 1987 par un huile minérale, il a obtenu une autorisation préalable du ministre de l'Environnement.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Art. 8";* Autorisation préalable de remplacer les PCB contenant de l'huile
58;4;5;Biphényles polychlorés (PCB / PCT);Si, avant le 18 août 1987, l'installation a remplacé l'huile contenant des PCB qui était contenue dans l'équipement électrique avec de l'huile minérale, il cesse instantanément de l'utilisation de cet équipement électrique.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Art. 8";nan
59;4;6;Biphényles polychlorés (PCB / PCT);L'équipement de maintien de l'installation contenant de l'huile contenant des PCB effectue une inspection périodique et un entretien régulier de cet équipement.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Art. 4";* Rapport sur les inspections régulières et l'entretien régulier de l'équipement à l'aide de PCB contenant de l'huile
60;4;7;Biphényles polychlorés (PCB / PCT);L'installation maintient un rapport (ProcÈs verbal) concernant les inspections périodiques et l'entretien régulier de l'équipement à l'aide de PCB contenant de l'huile.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Art. 4";* Rapport sur les inspections régulières et l'entretien régulier de l'équipement à l'aide de PCB contenant de l'huile
61;4;8;Biphényles polychlorés (PCB / PCT);Si l'installation contient de l'huile contenant des PCB, des équipements électriques contenant ces huiles ou des matériaux contaminés par les PCB, il a informé le Département de la défense civile, le département de l'environnement et le service de santé du gouverneur correspondant avant le 18 février 1988.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Art. 10";* Notification sur la maintenance contenant des PCB contenant des PCB, des équipements électriques contenant ou des matériaux contaminés par des PCB
62;4;9;Biphényles polychlorés (PCB / PCT);Les locaux où les équipements électriques utilisant des PCB sont utilisés sont suffisamment ventilés.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 3, Art. 11";nan
63;4;10;Biphényles polychlorés (PCB / PCT);"Les locaux où les équipements électriques utilisant des PCB sont utilisés sont marqués d'un panneau ""avertissement de PCB"" (""Danger PCB"") approprié.";"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 3, Art. 11";nan
64;4;11;Biphényles polychlorés (PCB / PCT);Les locaux où l'équipement électrique utilisant des PCB sont utilisés ont des planchers fabriqués à partir de ciment anti-fuite, sans égouts et qui sont suffisamment délimités permettant de contenir une fuite accidentelle d'huile contenant des PCB.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 3, Art. 11";nan
65;4;12;Biphényles polychlorés (PCB / PCT);Les locaux où l'équipement électrique utilisant des PCB sont utilisés ont des murs externes appropriés qui empêchent le feu de se propager et les murs de séparation qui arrêtent les flammes.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 3, Art. 11";nan
66;4;13;Biphényles polychlorés (PCB / PCT);Les locaux où l'équipement électrique utilisant des PCB sont utilisés ont des portes résistantes au feu, équipées d'un système de fermeture automatique et doivent s'ouvrir à l'extérieur.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 3, Art. 11";nan
67;4;14;Biphényles polychlorés (PCB / PCT);Il y a une pelle et un sac contenant 50 kg de sable à l'entrée des bâtiments où des équipements électriques à l'aide de PCB sont utilisés.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 3, Art. 11";nan
68;4;15;Biphényles polychlorés (PCB / PCT);Les locaux où les équipements électriques utilisant des PCB sont utilisés sont équipés d'un nombre suffisant d'extincteurs.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 3, Art. 11";nan
69;4;16;Biphényles polychlorés (PCB / PCT);Les condenseurs électriques contenant de l'huile contaminés par des PCB sont équipés d'un système anti-éclaboussures.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Art. 12";nan
70;4;17;Biphényles polychlorés (PCB / PCT);Les PCB contenant de l'huile ne sont manipulés et transportés que dans des conteneurs résistants et à l'épreuve des fuites.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 5, Art. 14";nan
71;4;18;Biphényles polychlorés (PCB / PCT);Pendant le transport, l'huile contenant des PCB est placée dans le véhicule en fonction de la solidité du sol et du centre de gravité du véhicule.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 5, Art. 14";nan
72;4;19;Biphényles polychlorés (PCB / PCT);Pendant le transport, tous les articles transportés dans les mêmes véhicules avec des PCB contenant de l'huile sont fixés de manière à ne pas provoquer des accidents impliquant la perforation de conteneurs d'huile contenant des PCB.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 5, Art. 134";nan
73;4;20;Biphényles polychlorés (PCB / PCT);Avant le transport, les condenseurs électriques contenant des PCB contenant de l'huile sont emballés avec du plastique et fixés sur une palette.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 5, Art. 14";nan
74;4;21;Biphényles polychlorés (PCB / PCT);"L'installation garantit que le transport de PCB contenant de l'huile est effectué uniquement dans les véhicules ayant le panneau ""Transport de PCB"" écrit en rouge sur une surface blanche.";"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 5, Art. 14";nan
75;4;22;Biphényles polychlorés (PCB / PCT);L'installation ne réutilise aucun emballage qui a servi pour l'huile contenant des PCB ou pour des matériaux contaminés par celui-ci.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Art. 15";nan
76;4;23;Biphényles polychlorés (PCB / PCT);L'établissement informe immédiatement la défense civile, le Département de l'environnement et le service de santé du gouvernorat correspondant en cas d'incendie ou de fuites accidentelles et importantes d'huile contenant des PCB, des équipements contenant ou des matériaux contaminés par celui-ci.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Art. 16";* Notification des incendies ou des fuites accidentelles et importantes d'huile contenant des PCB, des équipements contenant ou des matériaux qui en sont contaminés.
77;4;24;Biphényles polychlorés (PCB / PCT);L'installation ne décharge pas l'huile contenant des PCB au réseau d'égouts;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Art. 17";nan
78;4;25;Biphényles polychlorés (PCB / PCT);En cas de libération accidentelle de PCB contenant du pétrole, l'établissement informe la défense civile, le Département de l'environnement et le ministère de la Santé du gouvernorat correspondant;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 6, Art. 19";* Notification de la décharge accidentelle de l'huile contenant des PCB
79;4;26;Biphényles polychlorés (PCB / PCT);En cas de décharge accidentelle de l'huile contenant des PCB, l'installation prend des mesures pour éviter la contamination des personnes.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 6, Art. 19";nan
80;4;27;Biphényles polychlorés (PCB / PCT);En cas de décharge accidentelle d'huile contenant des PCB, l'installation récupère l'huile dans des récipients ou prend d'autres mesures approuvées si cela est techniquement impossible.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 6, Art. 19";nan
81;4;28;Biphényles polychlorés (PCB / PCT);En cas de décharge accidentelle d'huile contenant des PCB, l'installation obstrue tous les trous et gouttières, ou construit une barrière si le déversement s'est produit sur le béton, l'asphalte ou le sol.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 6, Art. 19";nan
82;4;29;Biphényles polychlorés (PCB / PCT);En cas de décharge accidentelle d'huile contenant des PCB, l'installation nettoie le sol avec des chiffons et utilise des solvants tels que le kérosène, l'huile de carburant, la térébenthine, le trichloroéthane varsol, etc.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 6, Art. 19";nan
83;4;30;Biphényles polychlorés (PCB / PCT);En cas de décharge accidentelle d'huile contenant des PCB à l'eau, l'établissement drade les sédiments contaminés.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 6, Art. 19";nan
84;4;31;Biphényles polychlorés (PCB / PCT);En cas de décharge accidentelle de l'huile contenant des PCB, l'installation prélève des échantillons pour déterminer le degré de pénétration du sol.;"Décret n ° 87-182 du 19 août 1987 sur les PCB, équipement électrique contenant des PCB et des matériaux contaminés par des PCB; Annexe 6, Art. 19";* Enregistrements des résultats de l'échantillonnage pour déterminer le degré de pénétration des PCB dans le sol
